('147.32.83.205', '169.54.221.58', '443', 'tcp')	15	8.31082213333	2.6297929294	0.533333333333	9675	187359	19.3652713178	1.0	90	174	530.717182453	1806.25598044	0	-1	0.333333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '52.178.36.169', '443', 'tcp')	1	123.912912	0.0	0.0	1652	6017	3.64225181598	1.0	12	22	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '52.85.172.228', '443', 'tcp')	2	105.566945	75.604078	0.0	1262	14700	11.648177496	1.0	22	30	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '94.31.29.64', '443', 'tcp')	1	17.689067	0.0	0.0	329	4969	15.103343465	1.0	4	8	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.206', '54.192.47.194', '443', 'tcp')	2	156.872087	47.924944	0.0	11125	158891967	14282.424	1.0	6869	46647	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '198.232.125.123', '443', 'tcp')	1	133.744112	0.0	0.0	1101	11253	10.2207084469	1.0	10	23	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.196', '151.101.36.65', '443', 'tcp')	4	91.12019875	129.91045255	0.25	3894	133027	34.1620441705	1.0	38	90	2.50339508057e-06	1.78813934326e-06	0	2048.0	0.25	212.0	0.0	0	1	121.0	0.247366393435	2.0	0.25	1.0	0.0	1	1	1	NORMAL
('147.32.83.178', '195.113.232.73', '443', 'tcp')	1	51.721947	0.0	0.0	941	17169	18.2454835282	1.0	9	20	-1	-1	0	256.0	1.0	365.0	0.0	0	1	5.0	0.960700224547	2.0	1.0	1.0	0.0	1	1	1	NORMAL
('147.32.83.146', '13.64.235.23', '443', 'tcp')	29	0.83005937931	0.0151013680824	0.344827586207	27027	115600	4.2772042772	1.0	189	316	9605.72958861	13570.3640291	0	2048.0	0.448275862069	821.0	0.0	0	1	1.0	0.294327570364	2.0	0.344827586207	1.0	0.0	1	1	1	NORMAL
('147.32.83.139', '54.192.93.173', '443', 'tcp')	1	180.883803	0.0	0.0	737	3887	5.27408412483	1.0	13	19	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '54.239.168.99', '443', 'tcp')	1	180.184781	0.0	0.0	798	7184	9.00250626566	1.0	14	24	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '184.73.199.125', '443', 'tcp')	3	0.287703666667	0.131077502614	0.666666666667	1911	5746	3.00680272109	1.0	17	29	92677.1008153	0.0	0	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '185.65.92.204', '443', 'tcp')	115	31.380702961	47.5544520713	0.0909090909091	265675	6032460	22.7061635457	0.582608695652	1539	2373	1461.8044944	9219.65571127	0	-1	0.939393939394	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.139', '93.184.220.70', '443', 'tcp')	1	179.529178	0.0	0.0	992	8111	8.17641129032	1.0	16	20	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '107.23.99.243', '443', 'tcp')	2	2.5884985	0.0152175	0.0	1484	14182	9.55660377358	1.0	21	31	-1	-1	0	2048.0	0.5	1095.0	0.0	0	1	2.0	0.0561786707153	4.0	0.5	1.0	0.0	1	1	1	NORMAL
('147.32.83.37', '37.252.172.53', '443', 'tcp')	2	53.475997	43.097988	0.5	3549	9505	2.67821921668	1.0	15	24	-1	-1	0	-1	0.5	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '216.137.61.206', '443', 'tcp')	1	132.086659	0.0	0.0	1023	575	0.562072336266	1.0	9	12	-1	-1	0	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '77.75.79.33', '443', 'tcp')	13	6.6490135	4.43564776456	0.0833333333333	19987	56943	2.8490018512	0.769230769231	97	197	17344.8705811	30065.8452564	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '193.179.124.42', '443', 'tcp')	1	0.178246	0.0	0.0	1125	4449	3.95466666667	1.0	8	9	-1	-1	0	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '46.255.231.133', '443', 'tcp')	1	59.549201	0.0	0.0	1308	3985	3.04663608563	1.0	9	11	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.34', '52.35.227.152', '443', 'tcp')	1	61.475902	0.0	0.0	939	3396	3.61661341853	1.0	11	16	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '192.0.73.2', '443', 'tcp')	1	171.112299	0.0	0.0	1228	13380	10.8957654723	1.0	17	33	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '23.97.178.173', '443', 'tcp')	2	109.9932875	0.0128915	0.5	1793	32520	18.1372002231	1.0	7	23	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.139', '217.16.184.198', '443', 'tcp')	6	26.1940496667	1.01554912951	0.333333333333	8198	35696	4.35423273969	1.0	64	89	885.386088908	871.142780053	0	-1	0.666666666667	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '62.168.44.125', '443', 'tcp')	2	6.978262	1.9e-05	0.0	5469	71994	13.1640153593	1.0	58	44	-1	-1	0	-1	0.5	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.154', '54.230.44.155', '443', 'tcp')	3	123.315474	0.763844727525	0.666666666667	2456	35619	14.5028501629	1.0	29	53	2502.21411777	0.0	0	-1	0.333333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '54.89.48.123', '443', 'tcp')	2	101.5486305	101.0149845	0.5	2857	8757	3.06510325516	1.0	27	44	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.34', '104.16.3.9', '443', 'tcp')	2	5.5437655	0.0181245	0.0	911	4532	4.97475301866	1.0	10	16	-1	-1	0	-1	0.5	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.186', '8.36.113.116', '443', 'tcp')	1	1.027388	0.0	0.0	7864	3394	0.431586978637	1.0	12	13	-1	-1	0	2048.0	1.0	1461.0	0.0	0	1	1.0	0.656960556687	2.0	1.0	1.0	0.0	1	1	1	NORMAL
('147.32.83.205', '23.35.102.101', '443', 'tcp')	8	103.10621125	36.7065982381	0.125	8719	357081	40.9543525634	1.0	171	259	1.64785722891	1.05889318005	0	-1	0.5	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '17.248.147.84', '443', 'tcp')	14	22.0642022857	37.7357859618	0.214285714286	76985	194138	2.52176398	1.0	211	325	15481.85535	25387.3015252	0	2048.0	0.428571428571	760.0	0.0	0	1	83.0	0.279587017544	3.0	0.0714285714286	1.0	0.0	1	1	1	NORMAL
('147.32.83.178', '104.193.83.57', '443', 'tcp')	1	121.486516	0.0	0.0	1314	3012	2.29223744292	1.0	12	20	-1	-1	0	2048.0	1.0	1122.0	0.0	0	1	2.0	0.484049734652	2.0	1.0	1.0	0.0	1	1	1	NORMAL
('147.32.83.154', '17.248.147.13', '443', 'tcp')	8	0.342346125	0.0224424772053	0.25	14300	90549	6.3320979021	1.0	61	136	0.352494517962	0.247954601046	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '17.130.137.77', '443', 'tcp')	7	0.186378285714	0.151754360036	0.142857142857	9638	39652	4.11413156256	1.0	79	111	33217.7882817	32138.0885098	0	2048.0	1.0	730.0	0.0	0	1	1.0	0.202389981124	3.0	1.0	1.0	0.0	1	1	1	NORMAL
('147.32.83.154', '192.30.253.113', '443', 'tcp')	48	5.98179892857	9.10486198924	0.214285714286	32894	275433	8.37335076306	0.395833333333	256	374	260.463959129	1131.48755856	2	-1	0.692307692308	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.146', '40.77.229.133', '443', 'tcp')	17	0.181257411765	0.00733042302815	0.176470588235	111895	232832	2.08080790026	1.0	141	229	0.351480007172	0.800930524072	0	2048.0	0.176470588235	515.0	0.0	0	1	3.0	0.450307124911	2.0	0.176470588235	1.0	0.0	1	1	1	NORMAL
('147.32.83.139', '52.72.244.112', '443', 'tcp')	6	67.8184293333	9.27415866493	0.333333333333	14415	20678	1.43447797433	1.0	82	100	332.994939089	332.674338641	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.224', '88.86.121.51', '443', 'tcp')	45	0.302661111111	0.204519795624	0.266666666667	53842	750381	13.9367222614	1.0	341	695	1.3120849188	3.92432490996	0	-1	0.976744186047	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '54.230.200.230', '443', 'tcp')	6	123.614845833	0.000261208356597	0.5	7298	53790	7.37051246917	1.0	46	85	2.45571136475e-05	1.16129673748e-05	0	-1	0.166666666667	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '54.192.44.95', '443', 'tcp')	1	129.805108	0.0	0.0	796	6146	7.72110552764	1.0	8	12	-1	-1	0	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '52.49.16.186', '443', 'tcp')	3	0.176956333333	0.0229488155444	0.333333333333	3350	15503	4.62776119403	1.0	21	42	0.0547711849213	0.0	0	-1	0.333333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '35.186.199.248', '443', 'tcp')	5	240.0968402	0.0466774079803	0.2	6966	13726	1.97042779213	1.0	101	104	27580.6079773	30518.5346572	0	2048.0	1.0	265.0	0.0	0	1	1.0	0.771432630812	2.0	0.8	1.0	0.0	1	1	1	NORMAL
('147.32.83.37', '13.76.219.210', '443', 'tcp')	2	61.5094345	0.0065665	0.0	1722	27102	15.7386759582	1.0	12	21	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.196', '104.244.46.71', '443', 'tcp')	6	100.070278	223.638901425	0.166666666667	4741	405657	85.5635941784	1.0	104	233	3.2901763916e-05	1.86797571365e-05	0	2048.0	0.166666666667	412.0	0.0	0	1	2.0	0.241488690236	2.0	0.166666666667	1.0	0.0	1	1	1	NORMAL
('147.32.83.34', '94.31.29.64', '443', 'tcp')	1	43.861072	0.0	0.0	565	5084	8.9982300885	1.0	12	14	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '185.33.223.202', '443', 'tcp')	3	82.9874306667	63.0481226337	0.333333333333	3765	9163	2.43373173971	1.0	20	33	24.6377618313	0.0	0	-1	0.666666666667	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '104.17.27.15', '443', 'tcp')	2	60.331104	55.311329	1.0	1287	12830	9.96891996892	1.0	29	32	-1	-1	0	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.209', '52.32.194.74', '443', 'tcp')	1	61.519369	0.0	0.0	1439	4373	3.03891591383	1.0	11	16	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '17.111.105.225', '443', 'tcp')	1	30.683428	0.0	0.0	2636	4230	1.60470409712	1.0	10	17	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.154', '17.248.147.86', '443', 'tcp')	2	123.234583	0.128484	0.0	6049	12096	1.99966936684	1.0	45	30	-1	-1	0	-1	0.5	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '66.117.29.6', '443', 'tcp')	52	41.9504775686	26.4451130153	0.196078431373	144134	269552	1.87014861171	0.980769230769	405	606	3351.3185486	15976.2029477	0	-1	0.4	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.34', '34.197.154.98', '443', 'tcp')	5	196.1763298	30.3285054405	0.2	6589	9535	1.44710881773	1.0	74	101	2316.61541684	1408.07659182	0	-1	0.8	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.38', '54.175.44.74', '443', 'tcp')	15	8.21850773333	20.4409986115	0.133333333333	28900	18786	0.650034602076	1.0	49	70	5043.91391644	12912.9141391	2	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '95.173.213.37', '443', 'tcp')	7	25.1279	12.328167515	0.285714285714	4747	67112	14.1377712239	1.0	60	91	1.6793115139	1.85253520383	0	-1	0.571428571429	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '17.248.147.177', '443', 'tcp')	4	15.2987635	25.8908510924	0.25	15378	43843	2.851020939	1.0	35	75	18239.7265985	1158.1692605	0	-1	0.25	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '217.16.184.199', '443', 'tcp')	13	19.8933554615	21.7374702591	0.153846153846	25923	28640	1.10481040003	1.0	163	204	19.1111624674	18.9370202531	0	-1	0.833333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '104.96.138.224', '443', 'tcp')	1	118.406196	0.0	0.0	2905	10581	3.64234079174	1.0	24	35	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '182.22.67.124', '443', 'tcp')	2	1.739685	0.205569	0.0	2070	12678	6.12463768116	1.0	17	21	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.186', '104.96.135.125', '443', 'tcp')	8	1.65054075	1.57691622487	0.5	1120	9600	8.57142857143	0.25	30	14	171.168671886	232.542570065	3	2048.0	0.5	515.0	0.0	0	1	12.0	0.461429763026	2.0	0.5	1.0	0.0	1	1	1	NORMAL
('147.32.83.186', '151.101.65.140', '443', 'tcp')	1	600.063208	0.0	0.0	1345	4267	3.17249070632	1.0	25	27	-1	-1	0	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '17.253.53.206', '443', 'tcp')	1	2.288224	0.0	0.0	713	5628	7.89340813464	1.0	7	14	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '23.38.84.59', '443', 'tcp')	2	14.1799435	0.0106315	0.0	1436	8536	5.94428969359	1.0	8	16	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '52.45.110.146', '443', 'tcp')	4	55.27569175	24.0172291758	0.5	12115	17976	1.48378043747	1.0	34	51	4530.3834554	4354.32292449	0	-1	0.25	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '193.41.230.112', '443', 'tcp')	10	120.9651892	42.916040842	0.2	94071	3260219	34.6570037525	1.0	793	1653	266.055284768	412.4614595	0	-1	0.9	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.139', '54.213.10.214', '443', 'tcp')	1	117.004245	0.0	0.0	914	39525	43.2439824945	1.0	18	39	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.186', '172.217.17.99', '443', 'tcp')	2	238.879489	183.836475	0.0	1939	763	0.393501805054	1.0	30	29	-1	-1	1	-1	1.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '54.217.228.150', '443', 'tcp')	2	8.478036	5.990417	0.0	5641	13722	2.43254742067	1.0	22	30	-1	-1	0	2048.0	1.0	758.0	0.0	0	1	2.0	0.0419099043272	4.0	0.5	1.0	0.0	1	1	1	NORMAL
('147.32.83.34', '54.192.200.177', '443', 'tcp')	2	60.506069	55.008293	0.5	1218	334594	274.70771757	1.0	36	70	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '199.16.156.9', '443', 'tcp')	1	183.466862	0.0	0.0	2135	4272	2.00093676815	1.0	13	23	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '46.255.231.8', '993', 'tcp')	249	317.929312919	784.686746683	0.0887096774194	485429	20066991	41.3386736268	0.823293172691	11374	16784	716.249030048	5971.17191459	0	-1	0.741463414634	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '130.211.5.178', '443', 'tcp')	1	149.507005	0.0	0.0	1371	7983	5.8227571116	1.0	22	28	-1	-1	0	2048.0	1.0	730.0	0.0	0	1	2.0	0.940636568068	4.0	1.0	1.0	0.0	1	1	1	NORMAL
('147.32.83.34', '52.36.249.151', '443', 'tcp')	6	61.8921353333	0.464667393797	0.333333333333	29400	50779	1.72717687075	1.0	91	118	6.45518302917e-05	2.07296522648e-05	0	-1	0.166666666667	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '34.199.173.160', '443', 'tcp')	29	9.85582927586	25.1957731468	0.137931034483	60959	23978	0.393346347545	1.0	90	91	8515.12227929	20590.5382567	4	2048.0	0.4	397.0	0.0	0	1	2.0	0.619908349614	3.0	0.2	1.0	0.0	1	1	1	NORMAL
('147.32.83.69', '23.43.115.95', '443', 'tcp')	3	101.483107333	80.7165853191	0.333333333333	3041	6119	2.01216705031	1.0	24	30	41.1539590359	0.0	0	-1	0.666666666667	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '151.101.36.95', '443', 'tcp')	3	416.534364667	279.799409891	0.333333333333	10361	495785	47.851076151	1.0	134	187	6575.54345679	0.0	0	-1	0.333333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.196', '54.230.44.44', '443', 'tcp')	1	122.329339	0.0	0.0	787	5618	7.13850063532	1.0	9	12	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '185.68.70.154', '443', 'tcp')	7	6.54158514286	2.01863247998	0.142857142857	4020	13132	3.26666666667	1.0	40	58	35.4939652443	19.2679948169	0	-1	0.666666666667	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.139', '54.230.94.75', '443', 'tcp')	1	115.810593	0.0	0.0	1452	5695	3.92217630854	1.0	16	22	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '52.207.205.138', '443', 'tcp')	14	18.9693767857	38.9709481122	0.214285714286	71832	23529	0.327555963916	1.0	66	61	11080.064896	17914.2149398	1	-1	0.2	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.139', '54.230.93.59', '443', 'tcp')	1	12.171163	0.0	0.0	705	18950	26.8794326241	1.0	9	13	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.186', '23.38.84.59', '443', 'tcp')	5	12.1848092	0.00521767210162	0.2	4607	22507	4.88539179509	1.0	24	43	0.00421229998271	0.00478577528246	0	-1	0.2	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.205', '95.172.94.61', '443', 'tcp')	3	4.052705	1.84384682197	0.333333333333	1464	15872	10.8415300546	1.0	21	32	0.406617164612	0.0	0	-1	0.333333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '54.197.255.253', '443', 'tcp')	4	100.97294475	82.3425866456	0.25	13405	15260	1.13838120104	1.0	43	66	17407.5777169	17407.5776848	0	2048.0	1.0	730.0	0.0	0	1	2.0	0.949989864096	2.0	1.0	1.0	0.0	1	1	1	NORMAL
('147.32.83.178', '52.58.216.76', '443', 'tcp')	2	31.5264635	0.6476655	0.0	2760	12073	4.37427536232	1.0	18	31	-1	-1	0	2048.0	0.5	823.0	0.0	0	1	2.0	0.693311742164	2.0	0.5	1.0	0.0	1	1	1	NORMAL
('147.32.83.186', '147.32.3.69', '443', 'tcp')	77	0.0406760649351	0.0669848575322	0.0519480519481	123443	1660366	13.4504670172	1.0	623	769	0.0427365684509	0.168669427848	0	-1	0.987012987013	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '104.96.148.23', '443', 'tcp')	1	233.030576	0.0	0.0	962	5537	5.75571725572	1.0	13	16	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '52.87.32.84', '443', 'tcp')	21	216.031076762	27.4337549626	0.047619047619	27745	92009	3.31623715985	1.0	324	362	8065.69810527	8788.5543508	0	2048.0	0.047619047619	1110.0	0.0	0	1	2.0	0.186752637284	3.0	0.047619047619	1.0	0.0	1	1	1	NORMAL
('147.32.83.154', '54.245.104.174', '443', 'tcp')	2	80.986937	12.009794	0.0	9026	11138	1.23399069355	1.0	22	36	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.154', '52.174.166.107', '443', 'tcp')	2	1.0952335	0.1076005	0.0	2352	8514	3.61989795918	1.0	12	26	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.37', '185.33.223.200', '443', 'tcp')	1	77.07122	0.0	0.0	4494	9692	2.15665331553	1.0	7	17	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.69', '54.239.168.153', '443', 'tcp')	3	57.5836006667	66.9663718784	0.333333333333	1926	92152	47.8463136033	1.0	20	50	3.2901763916e-05	0.0	0	-1	0.333333333333	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.209', '74.217.253.61', '443', 'tcp')	1	66.488435	0.0	0.0	685	3867	5.64525547445	1.0	13	16	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.146', '13.107.3.128', '443', 'tcp')	1	0.561756	0.0	0.0	1053	6787	6.44539411206	1.0	6	12	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.146', '207.46.194.46', '443', 'tcp')	2	12.98696	4.99999999981e-06	0.0	1376	9996	7.26453488372	1.0	9	21	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.102', '40.76.8.142', '443', 'tcp')	7	77.485861	42.6872252484	0.428571428571	38558	69943	1.81396856683	1.0	107	135	18302.8372186	36196.4156945	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '104.103.80.133', '443', 'tcp')	14	30.4756555714	29.7805773193	0.285714285714	112462	188722	1.67809571233	1.0	208	413	17723.9470171	26210.1062104	0	2048.0	0.428571428571	364.0	0.0	0	1	7.0	0.228188251253	2.0	0.214285714286	1.0	0.0	1	1	1	NORMAL
('147.32.83.209', '94.31.6.185', '443', 'tcp')	1	0.229978	0.0	0.0	888	4740	5.33783783784	1.0	6	10	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.178', '52.86.23.125', '443', 'tcp')	1	57.534254	0.0	0.0	1131	6378	5.63925729443	1.0	9	18	-1	-1	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.186', '104.244.43.204', '443', 'tcp')	3	20.2692593333	7.40416329745	0.666666666667	1014	13341	13.1568047337	1.0	17	27	2249.56232429	0.0	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.139', '138.197.230.231', '443', 'tcp')	10	7.0271627	1.4766436226	0.6	22029	6466842	293.560397658	1.0	761	2411	7.00072008371	11.4955756245	0	-1	0.9	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.209', '52.202.30.132', '443', 'tcp')	14	8.66607028571	20.9602525552	0.142857142857	14074	9424	0.669603524229	1.0	38	36	12993.0116051	27608.1628273	6	2048.0	0.5	397.0	0.0	0	1	2.0	0.623331295467	3.0	0.5	1.0	0.0	1	1	1	NORMAL
('147.32.83.178', '54.230.92.7', '443', 'tcp')	5	48.0129236	0.074633037544	0.2	3276	445869	136.101648352	1.0	65	251	0.0636503696442	0.0888068573504	0	-1	0.4	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
('147.32.83.196', '194.50.226.13', '443', 'tcp')	3	10.1262233333	0.000255515600741	0.333333333333	1065	14253	13.3830985915	1.0	21	30	2.19345092773e-05	0.0	0	-1	0.0	-1	-1	-1	0	-1	-1	-1	0.0	1.0	0.0	-1	1	-1	NORMAL
